EventName,Lap,Driver,GapToLeader_Secs,Event
,35.0,ALO,48.546,Las Vegas Grand Prix
,35.0,TSU,66.015,Las Vegas Grand Prix
,35.0,GAS,58.63,Las Vegas Grand Prix
,35.0,LAW,75.137,Las Vegas Grand Prix
,35.0,COL,74.205,Las Vegas Grand Prix
,35.0,ALB,110.964,Las Vegas Grand Prix
,35.0,NOR,4.765,Las Vegas Grand Prix
,35.0,PIA,19.737,Las Vegas Grand Prix
,36.0,VER,0.0,Las Vegas Grand Prix
,36.0,RUS,7.546,Las Vegas Grand Prix
,36.0,ANT,19.337,Las Vegas Grand Prix
,36.0,LEC,21.639,Las Vegas Grand Prix
,36.0,SAI,25.469,Las Vegas Grand Prix
,36.0,HAD,32.239,Las Vegas Grand Prix
,36.0,HUL,39.451,Las Vegas Grand Prix
,36.0,HAM,43.957,Las Vegas Grand Prix
,36.0,OCO,47.229,Las Vegas Grand Prix
,36.0,BEA,49.354,Las Vegas Grand Prix
,36.0,ALO,50.09,Las Vegas Grand Prix
,36.0,TSU,67.422,Las Vegas Grand Prix
,36.0,GAS,61.359,Las Vegas Grand Prix
,36.0,LAW,76.447,Las Vegas Grand Prix
,36.0,COL,75.969,Las Vegas Grand Prix
,36.0,NOR,5.529,Las Vegas Grand Prix
,36.0,PIA,20.158,Las Vegas Grand Prix
,37.0,VER,0.0,Las Vegas Grand Prix
,37.0,RUS,8.416,Las Vegas Grand Prix
,37.0,ANT,20.296,Las Vegas Grand Prix
,37.0,LEC,22.113,Las Vegas Grand Prix
,37.0,SAI,26.015,Las Vegas Grand Prix
,37.0,HAD,33.398,Las Vegas Grand Prix
,37.0,HUL,40.613,Las Vegas Grand Prix
,37.0,HAM,45.326,Las Vegas Grand Prix
,37.0,OCO,48.368,Las Vegas Grand Prix
,37.0,BEA,51.009,Las Vegas Grand Prix
,37.0,ALO,51.783,Las Vegas Grand Prix
,37.0,TSU,68.834,Las Vegas Grand Prix
,37.0,GAS,63.857,Las Vegas Grand Prix
,37.0,LAW,78.115,Las Vegas Grand Prix
,37.0,COL,77.743,Las Vegas Grand Prix
,37.0,NOR,5.545,Las Vegas Grand Prix
,37.0,PIA,20.701,Las Vegas Grand Prix
,38.0,VER,0.0,Las Vegas Grand Prix
,38.0,RUS,9.242,Las Vegas Grand Prix
,38.0,ANT,21.358,Las Vegas Grand Prix
,38.0,LEC,22.146,Las Vegas Grand Prix
,38.0,SAI,26.336,Las Vegas Grand Prix
,38.0,HAD,33.958,Las Vegas Grand Prix
,38.0,HUL,41.667,Las Vegas Grand Prix
,38.0,HAM,46.3,Las Vegas Grand Prix
,38.0,OCO,49.258,Las Vegas Grand Prix
,38.0,BEA,52.758,Las Vegas Grand Prix
,38.0,ALO,53.286,Las Vegas Grand Prix
,38.0,TSU,70.031,Las Vegas Grand Prix
,38.0,GAS,66.21,Las Vegas Grand Prix
,38.0,LAW,79.599,Las Vegas Grand Prix
,38.0,COL,79.152,Las Vegas Grand Prix
,38.0,NOR,5.383,Las Vegas Grand Prix
,38.0,PIA,21.911,Las Vegas Grand Prix
,39.0,VER,0.0,Las Vegas Grand Prix
,39.0,RUS,10.377,Las Vegas Grand Prix
,39.0,ANT,22.192,Las Vegas Grand Prix
,39.0,LEC,23.347,Las Vegas Grand Prix
,39.0,SAI,26.781,Las Vegas Grand Prix
,39.0,HAD,35.142,Las Vegas Grand Prix
,39.0,HUL,42.553,Las Vegas Grand Prix
,39.0,HAM,47.294,Las Vegas Grand Prix
,39.0,OCO,50.409,Las Vegas Grand Prix
,39.0,BEA,54.44,Las Vegas Grand Prix
,39.0,ALO,55.232,Las Vegas Grand Prix
,39.0,TSU,71.275,Las Vegas Grand Prix
,39.0,GAS,68.493,Las Vegas Grand Prix
,39.0,LAW,81.377,Las Vegas Grand Prix
,39.0,COL,81.306,Las Vegas Grand Prix
,39.0,NOR,5.539,Las Vegas Grand Prix
,39.0,PIA,22.684,Las Vegas Grand Prix
,40.0,VER,0.0,Las Vegas Grand Prix
,40.0,RUS,12.028,Las Vegas Grand Prix
,40.0,ANT,22.577,Las Vegas Grand Prix
,40.0,LEC,24.08,Las Vegas Grand Prix
,40.0,SAI,27.546,Las Vegas Grand Prix
,40.0,HAD,36.355,Las Vegas Grand Prix
,40.0,HUL,43.307,Las Vegas Grand Prix
,40.0,HAM,48.442,Las Vegas Grand Prix
,40.0,OCO,51.711,Las Vegas Grand Prix
,40.0,BEA,56.327,Las Vegas Grand Prix
,40.0,ALO,57.052,Las Vegas Grand Prix
,40.0,TSU,72.75,Las Vegas Grand Prix
,40.0,GAS,70.801,Las Vegas Grand Prix
,40.0,LAW,83.767,Las Vegas Grand Prix
,40.0,COL,85.225,Las Vegas Grand Prix
,40.0,NOR,5.908,Las Vegas Grand Prix
,40.0,PIA,23.224,Las Vegas Grand Prix
,41.0,VER,0.0,Las Vegas Grand Prix
,41.0,RUS,13.377,Las Vegas Grand Prix
,41.0,ANT,23.24,Las Vegas Grand Prix
,41.0,LEC,24.417,Las Vegas Grand Prix
,41.0,SAI,28.16,Las Vegas Grand Prix
,41.0,HAD,37.344,Las Vegas Grand Prix
,41.0,HUL,44.041,Las Vegas Grand Prix
,41.0,HAM,49.476,Las Vegas Grand Prix
,41.0,OCO,53.102,Las Vegas Grand Prix
,41.0,BEA,57.954,Las Vegas Grand Prix
,41.0,ALO,58.588,Las Vegas Grand Prix
,41.0,TSU,74.129,Las Vegas Grand Prix
,41.0,GAS,72.747,Las Vegas Grand Prix
,41.0,LAW,85.498,Las Vegas Grand Prix
,41.0,COL,87.523,Las Vegas Grand Prix
,41.0,NOR,5.78,Las Vegas Grand Prix
,41.0,PIA,23.774,Las Vegas Grand Prix
,42.0,VER,0.0,Las Vegas Grand Prix
,42.0,RUS,14.306,Las Vegas Grand Prix
,42.0,ANT,23.638,Las Vegas Grand Prix
,42.0,LEC,24.945,Las Vegas Grand Prix
,42.0,SAI,28.523,Las Vegas Grand Prix
,42.0,HAD,38.28,Las Vegas Grand Prix
,42.0,HUL,44.768,Las Vegas Grand Prix
,42.0,HAM,50.492,Las Vegas Grand Prix
,42.0,OCO,54.31,Las Vegas Grand Prix
,42.0,BEA,59.331,Las Vegas Grand Prix
,42.0,ALO,60.258,Las Vegas Grand Prix
,42.0,TSU,75.569,Las Vegas Grand Prix
,42.0,GAS,74.667,Las Vegas Grand Prix
,42.0,LAW,87.06,Las Vegas Grand Prix
,42.0,COL,89.251,Las Vegas Grand Prix
,42.0,NOR,5.728,Las Vegas Grand Prix
,42.0,PIA,24.282,Las Vegas Grand Prix
,43.0,VER,0.0,Las Vegas Grand Prix
,43.0,RUS,15.529,Las Vegas Grand Prix
,43.0,ANT,24.241,Las Vegas Grand Prix
,43.0,LEC,25.223,Las Vegas Grand Prix
,43.0,SAI,29.008,Las Vegas Grand Prix
,43.0,HAD,39.356,Las Vegas Grand Prix
,43.0,HUL,45.667,Las Vegas Grand Prix
,43.0,HAM,51.903,Las Vegas Grand Prix
,43.0,OCO,55.566,Las Vegas Grand Prix
,43.0,BEA,60.806,Las Vegas Grand Prix
,43.0,ALO,62.508,Las Vegas Grand Prix
,43.0,TSU,77.148,Las Vegas Grand Prix
,43.0,GAS,76.575,Las Vegas Grand Prix
,43.0,LAW,88.678,Las Vegas Grand Prix
,43.0,COL,91.546,Las Vegas Grand Prix
,43.0,NOR,5.973,Las Vegas Grand Prix
,43.0,PIA,24.755,Las Vegas Grand Prix
,44.0,VER,0.0,Las Vegas Grand Prix
,44.0,RUS,16.315,Las Vegas Grand Prix
,44.0,ANT,24.153,Las Vegas Grand Prix
,44.0,LEC,25.718,Las Vegas Grand Prix
,44.0,SAI,29.26,Las Vegas Grand Prix
,44.0,HAD,39.769,Las Vegas Grand Prix
,44.0,HUL,46.02,Las Vegas Grand Prix
,44.0,HAM,53.184,Las Vegas Grand Prix
,44.0,OCO,56.113,Las Vegas Grand Prix
,44.0,BEA,61.733,Las Vegas Grand Prix
,44.0,ALO,64.764,Las Vegas Grand Prix
,44.0,TSU,78.406,Las Vegas Grand Prix
,44.0,GAS,77.779,Las Vegas Grand Prix
,44.0,LAW,89.666,Las Vegas Grand Prix
,44.0,COL,93.1,Las Vegas Grand Prix
,44.0,NOR,5.938,Las Vegas Grand Prix
,44.0,PIA,24.797,Las Vegas Grand Prix
,45.0,VER,0.0,Las Vegas Grand Prix
,45.0,RUS,17.491,Las Vegas Grand Prix
,45.0,ANT,24.212,Las Vegas Grand Prix
,45.0,LEC,26.007,Las Vegas Grand Prix
,45.0,SAI,29.83,Las Vegas Grand Prix
,45.0,HAD,40.645,Las Vegas Grand Prix
,45.0,HUL,46.656,Las Vegas Grand Prix
,45.0,HAM,55.01,Las Vegas Grand Prix
,45.0,OCO,56.777,Las Vegas Grand Prix
,45.0,BEA,62.897,Las Vegas Grand Prix
,45.0,ALO,67.77,Las Vegas Grand Prix
,45.0,TSU,79.854,Las Vegas Grand Prix
,45.0,GAS,80.04,Las Vegas Grand Prix
,45.0,LAW,90.727,Las Vegas Grand Prix
,45.0,COL,96.148,Las Vegas Grand Prix
,45.0,NOR,5.948,Las Vegas Grand Prix
,45.0,PIA,25.176,Las Vegas Grand Prix
,46.0,VER,0.0,Las Vegas Grand Prix
,46.0,RUS,18.956,Las Vegas Grand Prix
,46.0,ANT,24.524,Las Vegas Grand Prix
,46.0,LEC,26.626,Las Vegas Grand Prix
,46.0,SAI,30.53,Las Vegas Grand Prix
,46.0,HAD,41.525,Las Vegas Grand Prix
,46.0,HUL,47.456,Las Vegas Grand Prix
,46.0,HAM,55.766,Las Vegas Grand Prix
,46.0,OCO,57.607,Las Vegas Grand Prix
,46.0,BEA,64.485,Las Vegas Grand Prix
,46.0,ALO,70.691,Las Vegas Grand Prix
,46.0,TSU,82.135,Las Vegas Grand Prix
,46.0,GAS,83.016,Las Vegas Grand Prix
,46.0,LAW,91.787,Las Vegas Grand Prix
,46.0,COL,98.211,Las Vegas Grand Prix
,46.0,NOR,7.465,Las Vegas Grand Prix
,46.0,PIA,25.747,Las Vegas Grand Prix
,47.0,VER,0.0,Las Vegas Grand Prix
,47.0,RUS,20.205,Las Vegas Grand Prix
,47.0,ANT,24.96,Las Vegas Grand Prix
,47.0,LEC,27.509,Las Vegas Grand Prix
,47.0,SAI,31.508,Las Vegas Grand Prix
,47.0,HAD,42.534,Las Vegas Grand Prix
,47.0,HUL,48.274,Las Vegas Grand Prix
,47.0,HAM,56.811,Las Vegas Grand Prix
,47.0,OCO,58.316,Las Vegas Grand Prix
,47.0,BEA,66.063,Las Vegas Grand Prix
,47.0,ALO,74.163,Las Vegas Grand Prix
,47.0,TSU,83.427,Las Vegas Grand Prix
,47.0,GAS,85.623,Las Vegas Grand Prix
,47.0,LAW,92.729,Las Vegas Grand Prix
,47.0,COL,100.301,Las Vegas Grand Prix
,47.0,NOR,9.698,Las Vegas Grand Prix
,47.0,PIA,25.938,Las Vegas Grand Prix
,48.0,VER,0.0,Las Vegas Grand Prix
,48.0,RUS,21.421,Las Vegas Grand Prix
,48.0,ANT,24.836,Las Vegas Grand Prix
,48.0,LEC,28.477,Las Vegas Grand Prix
,48.0,SAI,32.294,Las Vegas Grand Prix
,48.0,HAD,43.288,Las Vegas Grand Prix
,48.0,HUL,48.828,Las Vegas Grand Prix
,48.0,HAM,57.574,Las Vegas Grand Prix
,48.0,OCO,58.751,Las Vegas Grand Prix
,48.0,BEA,67.035,Las Vegas Grand Prix
,48.0,ALO,77.549,Las Vegas Grand Prix
,48.0,TSU,84.289,Las Vegas Grand Prix
,48.0,GAS,87.48,Las Vegas Grand Prix
,48.0,LAW,95.847,Las Vegas Grand Prix
,48.0,COL,102.081,Las Vegas Grand Prix
,48.0,NOR,13.278,Las Vegas Grand Prix
,48.0,PIA,25.981,Las Vegas Grand Prix
,49.0,VER,0.0,Las Vegas Grand Prix
,49.0,RUS,22.319,Las Vegas Grand Prix
,49.0,ANT,24.785,Las Vegas Grand Prix
,49.0,LEC,29.374,Las Vegas Grand Prix
,49.0,SAI,33.413,Las Vegas Grand Prix
,49.0,HAD,44.002,Las Vegas Grand Prix
,49.0,HUL,49.327,Las Vegas Grand Prix
,49.0,HAM,58.034,Las Vegas Grand Prix
,49.0,OCO,59.266,Las Vegas Grand Prix
,49.0,BEA,69.395,Las Vegas Grand Prix
,49.0,ALO,80.608,Las Vegas Grand Prix
,49.0,TSU,85.163,Las Vegas Grand Prix
,49.0,GAS,89.337,Las Vegas Grand Prix
,49.0,LAW,96.656,Las Vegas Grand Prix
,49.0,COL,103.824,Las Vegas Grand Prix
,49.0,NOR,16.919,Las Vegas Grand Prix
,49.0,PIA,26.354,Las Vegas Grand Prix
,50.0,VER,0.0,Las Vegas Grand Prix
,50.0,RUS,23.546,Las Vegas Grand Prix
,50.0,ANT,25.488,Las Vegas Grand Prix
,50.0,LEC,30.678,Las Vegas Grand Prix
,50.0,SAI,34.924,Las Vegas Grand Prix
,50.0,HAD,45.257,Las Vegas Grand Prix
,50.0,HUL,51.134,Las Vegas Grand Prix
,50.0,HAM,59.369,Las Vegas Grand Prix
,50.0,OCO,60.635,Las Vegas Grand Prix
,50.0,BEA,70.549,Las Vegas Grand Prix
,50.0,ALO,85.308,Las Vegas Grand Prix
,50.0,TSU,86.974,Las Vegas Grand Prix
,50.0,GAS,91.702,Las Vegas Grand Prix
,50.0,NOR,20.741,Las Vegas Grand Prix
,50.0,PIA,27.65,Las Vegas Grand Prix
,1.0,VER,1.325,Qatar Grand Prix
,1.0,GAS,6.058,Qatar Grand Prix
,1.0,ANT,3.101,Qatar Grand Prix
,1.0,ALO,4.438,Qatar Grand Prix
,1.0,LEC,6.707,Qatar Grand Prix
,1.0,STR,10.539,Qatar Grand Prix
,1.0,TSU,9.366,Qatar Grand Prix
,1.0,ALB,9.43,Qatar Grand Prix
,1.0,HUL,6.853,Qatar Grand Prix
,1.0,LAW,7.82,Qatar Grand Prix
,1.0,OCO,8.683,Qatar Grand Prix
,1.0,NOR,2.435,Qatar Grand Prix
,1.0,COL,11.159,Qatar Grand Prix
,1.0,HAM,8.253,Qatar Grand Prix
,1.0,BOR,10.537,Qatar Grand Prix
,1.0,SAI,3.756,Qatar Grand Prix
,1.0,HAD,5.504,Qatar Grand Prix
,1.0,RUS,4.971,Qatar Grand Prix
,1.0,PIA,0.0,Qatar Grand Prix
,1.0,BEA,7.371,Qatar Grand Prix
,2.0,VER,1.524,Qatar Grand Prix
,2.0,GAS,8.199,Qatar Grand Prix
,2.0,ANT,3.904,Qatar Grand Prix
,2.0,ALO,5.534,Qatar Grand Prix
,2.0,LEC,8.962,Qatar Grand Prix
,2.0,STR,12.941,Qatar Grand Prix
,2.0,TSU,11.467,Qatar Grand Prix
,2.0,ALB,12.108,Qatar Grand Prix
,2.0,HUL,8.614,Qatar Grand Prix
,2.0,LAW,10.013,Qatar Grand Prix
,2.0,OCO,11.02,Qatar Grand Prix
,2.0,NOR,2.998,Qatar Grand Prix
,2.0,COL,14.403,Qatar Grand Prix
,2.0,HAM,10.513,Qatar Grand Prix
,2.0,BOR,13.268,Qatar Grand Prix
,2.0,SAI,4.729,Qatar Grand Prix
,2.0,HAD,6.986,Qatar Grand Prix
,2.0,RUS,6.131,Qatar Grand Prix
,2.0,PIA,0.0,Qatar Grand Prix
,2.0,BEA,9.448,Qatar Grand Prix
,3.0,VER,2.105,Qatar Grand Prix
,3.0,GAS,9.657,Qatar Grand Prix
,3.0,ANT,4.711,Qatar Grand Prix
,3.0,ALO,6.6850000000000005,Qatar Grand Prix
,3.0,LEC,11.014,Qatar Grand Prix
,3.0,STR,14.861,Qatar Grand Prix
,3.0,TSU,13.653,Qatar Grand Prix
,3.0,ALB,14.07,Qatar Grand Prix
,3.0,HUL,10.046,Qatar Grand Prix
,3.0,LAW,12.012,Qatar Grand Prix
,3.0,OCO,13.129,Qatar Grand Prix
,3.0,NOR,3.741,Qatar Grand Prix
,3.0,COL,16.156,Qatar Grand Prix
,3.0,HAM,12.482,Qatar Grand Prix
,3.0,BOR,15.259,Qatar Grand Prix
,3.0,SAI,5.829,Qatar Grand Prix
,3.0,HAD,8.402,Qatar Grand Prix
,3.0,RUS,7.26,Qatar Grand Prix
,3.0,PIA,0.0,Qatar Grand Prix
,3.0,BEA,11.468,Qatar Grand Prix
,4.0,VER,2.212,Qatar Grand Prix
,4.0,GAS,10.773,Qatar Grand Prix
,4.0,ANT,4.974,Qatar Grand Prix
,4.0,ALO,7.396,Qatar Grand Prix
,4.0,LEC,12.078,Qatar Grand Prix
,4.0,STR,16.495,Qatar Grand Prix
,4.0,TSU,15.074,Qatar Grand Prix
,4.0,ALB,15.769,Qatar Grand Prix
,4.0,HUL,11.231,Qatar Grand Prix
,4.0,LAW,13.445,Qatar Grand Prix
,4.0,OCO,14.76,Qatar Grand Prix
,4.0,NOR,4.029,Qatar Grand Prix
,4.0,COL,17.697,Qatar Grand Prix
,4.0,HAM,14.279,Qatar Grand Prix
,4.0,BOR,16.911,Qatar Grand Prix
,4.0,SAI,6.416,Qatar Grand Prix
,4.0,HAD,9.195,Qatar Grand Prix
,4.0,RUS,7.987,Qatar Grand Prix
,4.0,PIA,0.0,Qatar Grand Prix
,4.0,BEA,12.823,Qatar Grand Prix
,5.0,VER,2.156,Qatar Grand Prix
,5.0,GAS,11.962,Qatar Grand Prix
,5.0,ANT,5.58,Qatar Grand Prix
,5.0,ALO,8.364,Qatar Grand Prix
,5.0,LEC,13.436,Qatar Grand Prix
,5.0,STR,18.374,Qatar Grand Prix
,5.0,TSU,16.779,Qatar Grand Prix
,5.0,ALB,17.453,Qatar Grand Prix
,5.0,HUL,12.471,Qatar Grand Prix
,5.0,LAW,14.97,Qatar Grand Prix
,5.0,OCO,16.264,Qatar Grand Prix
,5.0,NOR,4.076,Qatar Grand Prix
,5.0,COL,19.688,Qatar Grand Prix
,5.0,HAM,15.646,Qatar Grand Prix
,5.0,BOR,18.681,Qatar Grand Prix
,5.0,SAI,7.216,Qatar Grand Prix
,5.0,HAD,10.411,Qatar Grand Prix
,5.0,RUS,9.237,Qatar Grand Prix
,5.0,PIA,0.0,Qatar Grand Prix
,5.0,BEA,14.287,Qatar Grand Prix
,6.0,VER,2.559,Qatar Grand Prix
,6.0,GAS,13.502,Qatar Grand Prix
,6.0,ANT,6.165,Qatar Grand Prix
,6.0,ALO,9.37,Qatar Grand Prix
,6.0,LEC,14.758,Qatar Grand Prix
,6.0,STR,19.919,Qatar Grand Prix
,6.0,TSU,18.382,Qatar Grand Prix
,6.0,ALB,19.114,Qatar Grand Prix
,6.0,HUL,13.957,Qatar Grand Prix
,6.0,LAW,16.256,Qatar Grand Prix
,6.0,OCO,17.872,Qatar Grand Prix
,6.0,NOR,4.313,Qatar Grand Prix
,6.0,COL,21.834,Qatar Grand Prix
,6.0,HAM,17.198,Qatar Grand Prix
,6.0,BOR,20.566,Qatar Grand Prix
,6.0,SAI,7.89,Qatar Grand Prix
,6.0,HAD,11.608,Qatar Grand Prix
,6.0,RUS,10.289,Qatar Grand Prix
,6.0,PIA,0.0,Qatar Grand Prix
,6.0,BEA,15.353,Qatar Grand Prix
,7.0,VER,6.304,Qatar Grand Prix
,7.0,GAS,57.058,Qatar Grand Prix
,7.0,ANT,11.641,Qatar Grand Prix
,7.0,ALO,16.717,Qatar Grand Prix
,7.0,LEC,23.743,Qatar Grand Prix
,7.0,STR,33.157,Qatar Grand Prix
,7.0,TSU,29.131,Qatar Grand Prix
,7.0,ALB,30.333,Qatar Grand Prix
,7.0,HUL,65.491,Qatar Grand Prix
,7.0,LAW,27.187,Qatar Grand Prix
,7.0,OCO,24.683,Qatar Grand Prix
,7.0,NOR,6.001,Qatar Grand Prix
,7.0,COL,33.74,Qatar Grand Prix
,7.0,HAM,27.937,Qatar Grand Prix
,7.0,BOR,32.652,Qatar Grand Prix
,7.0,SAI,14.135,Qatar Grand Prix
,7.0,HAD,19.579,Qatar Grand Prix
,7.0,RUS,17.374,Qatar Grand Prix
,7.0,PIA,0.0,Qatar Grand Prix
,7.0,BEA,25.791,Qatar Grand Prix
,8.0,VER,4.698,Qatar Grand Prix
,8.0,GAS,30.545,Qatar Grand Prix
,8.0,ANT,6.623,Qatar Grand Prix
,8.0,ALO,8.045,Qatar Grand Prix
,8.0,LEC,12.191,Qatar Grand Prix
,8.0,STR,19.749,Qatar Grand Prix
,8.0,TSU,16.137,Qatar Grand Prix
,8.0,ALB,17.396,Qatar Grand Prix
,8.0,LAW,14.548,Qatar Grand Prix
,8.0,OCO,4.925,Qatar Grand Prix
,8.0,NOR,3.751,Qatar Grand Prix
,8.0,COL,21.004,Qatar Grand Prix
,8.0,HAM,18.395,Qatar Grand Prix
,8.0,BOR,19.161,Qatar Grand Prix
,8.0,SAI,6.193,Qatar Grand Prix
,8.0,HAD,9.672,Qatar Grand Prix
,8.0,RUS,11.291,Qatar Grand Prix
,8.0,PIA,0.0,Qatar Grand Prix
,8.0,BEA,13.795,Qatar Grand Prix
,9.0,VER,3.48,Qatar Grand Prix
,9.0,GAS,20.65,Qatar Grand Prix
,9.0,ANT,4.873,Qatar Grand Prix
,9.0,ALO,6.435,Qatar Grand Prix
,9.0,LEC,10.639,Qatar Grand Prix
,9.0,STR,19.1,Qatar Grand Prix
,9.0,TSU,15.45,Qatar Grand Prix
,9.0,ALB,16.107,Qatar Grand Prix
,9.0,LAW,13.657,Qatar Grand Prix
,9.0,OCO,22.964,Qatar Grand Prix
,9.0,NOR,2.197,Qatar Grand Prix
,9.0,COL,19.577,Qatar Grand Prix
,9.0,HAM,17.163,Qatar Grand Prix
,9.0,BOR,17.982,Qatar Grand Prix
,9.0,SAI,4.432,Qatar Grand Prix
,9.0,HAD,7.666,Qatar Grand Prix
,9.0,RUS,9.007,Qatar Grand Prix
,9.0,PIA,0.0,Qatar Grand Prix
,9.0,BEA,11.852,Qatar Grand Prix
,10.0,VER,1.204,Qatar Grand Prix
,10.0,GAS,7.801,Qatar Grand Prix
,10.0,ANT,2.394,Qatar Grand Prix
,10.0,ALO,3.016,Qatar Grand Prix
,10.0,LEC,4.394,Qatar Grand Prix
,10.0,STR,6.8,Qatar Grand Prix
,10.0,TSU,5.596,Qatar Grand Prix
,10.0,ALB,6.117,Qatar Grand Prix
,10.0,LAW,5.251,Qatar Grand Prix
,10.0,OCO,7.886,Qatar Grand Prix
,10.0,NOR,0.685,Qatar Grand Prix
,10.0,COL,7.212,Qatar Grand Prix
,10.0,HAM,6.161,Qatar Grand Prix
,10.0,BOR,6.485,Qatar Grand Prix
,10.0,SAI,1.858,Qatar Grand Prix
,10.0,HAD,3.66,Qatar Grand Prix
,10.0,RUS,4.162,Qatar Grand Prix
,10.0,PIA,0.0,Qatar Grand Prix
,10.0,BEA,4.833,Qatar Grand Prix
,11.0,VER,3.245,Qatar Grand Prix
,11.0,GAS,12.582,Qatar Grand Prix
,11.0,ANT,4.811,Qatar Grand Prix
,11.0,ALO,5.745,Qatar Grand Prix
,11.0,LEC,7.506,Qatar Grand Prix
,11.0,STR,11.042,Qatar Grand Prix
,11.0,TSU,8.766,Qatar Grand Prix
,11.0,ALB,9.296,Qatar Grand Prix
,11.0,LAW,8.387,Qatar Grand Prix
,11.0,OCO,11.934,Qatar Grand Prix
,11.0,NOR,1.256,Qatar Grand Prix
,11.0,COL,11.426,Qatar Grand Prix
,11.0,HAM,10.099,Qatar Grand Prix
,11.0,BOR,10.342,Qatar Grand Prix
,11.0,SAI,4.214,Qatar Grand Prix
,11.0,HAD,6.361,Qatar Grand Prix
,11.0,RUS,6.917,Qatar Grand Prix
,11.0,PIA,0.0,Qatar Grand Prix
,11.0,BEA,7.939,Qatar Grand Prix
,12.0,VER,4.676,Qatar Grand Prix
,12.0,GAS,16.032,Qatar Grand Prix
,12.0,ANT,6.913,Qatar Grand Prix
,12.0,ALO,8.003,Qatar Grand Prix
,12.0,LEC,10.269,Qatar Grand Prix
,12.0,STR,14.264,Qatar Grand Prix
,12.0,TSU,11.845,Qatar Grand Prix
,12.0,ALB,12.373,Qatar Grand Prix
,12.0,LAW,11.349,Qatar Grand Prix
,12.0,OCO,15.42,Qatar Grand Prix
,12.0,NOR,1.643,Qatar Grand Prix
,12.0,COL,14.748,Qatar Grand Prix
,12.0,HAM,13.022,Qatar Grand Prix
,12.0,BOR,13.487,Qatar Grand Prix
,12.0,SAI,5.914,Qatar Grand Prix
,12.0,HAD,8.885,Qatar Grand Prix
,12.0,RUS,9.617,Qatar Grand Prix
,12.0,PIA,0.0,Qatar Grand Prix
,12.0,BEA,10.669,Qatar Grand Prix
,13.0,VER,5.846,Qatar Grand Prix
,13.0,GAS,19.467,Qatar Grand Prix
,13.0,ANT,8.538,Qatar Grand Prix
,13.0,ALO,10.347,Qatar Grand Prix
,13.0,LEC,12.307,Qatar Grand Prix
,13.0,STR,17.02,Qatar Grand Prix
,13.0,TSU,14.338,Qatar Grand Prix
,13.0,ALB,15.146,Qatar Grand Prix
,13.0,LAW,13.61,Qatar Grand Prix
,13.0,OCO,18.471,Qatar Grand Prix
,13.0,NOR,1.965,Qatar Grand Prix
,13.0,COL,17.748,Qatar Grand Prix
,13.0,HAM,15.824,Qatar Grand Prix
,13.0,BOR,16.354,Qatar Grand Prix
,13.0,SAI,7.384,Qatar Grand Prix
,13.0,HAD,11.219,Qatar Grand Prix
,13.0,RUS,11.856,Qatar Grand Prix
,13.0,PIA,0.0,Qatar Grand Prix
,13.0,BEA,12.949,Qatar Grand Prix
,14.0,VER,6.342,Qatar Grand Prix
,14.0,GAS,22.077,Qatar Grand Prix
,14.0,ANT,9.764,Qatar Grand Prix
,14.0,ALO,12.323,Qatar Grand Prix
,14.0,LEC,14.499,Qatar Grand Prix
,14.0,STR,19.435,Qatar Grand Prix
,14.0,TSU,16.375,Qatar Grand Prix
,14.0,ALB,17.165,Qatar Grand Prix
,14.0,LAW,15.779,Qatar Grand Prix
,14.0,OCO,21.074,Qatar Grand Prix
,14.0,NOR,2.156,Qatar Grand Prix
,14.0,COL,20.263,Qatar Grand Prix
,14.0,HAM,17.912,Qatar Grand Prix
,14.0,BOR,18.616,Qatar Grand Prix
,14.0,SAI,8.443,Qatar Grand Prix
,14.0,HAD,13.31,Qatar Grand Prix
,14.0,RUS,13.939,Qatar Grand Prix
,14.0,PIA,0.0,Qatar Grand Prix
,14.0,BEA,14.938,Qatar Grand Prix
,15.0,VER,6.993,Qatar Grand Prix
,15.0,GAS,24.633,Qatar Grand Prix
,15.0,ANT,11.478,Qatar Grand Prix
,15.0,ALO,14.28,Qatar Grand Prix
,15.0,LEC,16.553,Qatar Grand Prix
,15.0,STR,21.566,Qatar Grand Prix
,15.0,TSU,18.594,Qatar Grand Prix
,15.0,ALB,19.359,Qatar Grand Prix
,15.0,LAW,17.92,Qatar Grand Prix
,15.0,OCO,23.496,Qatar Grand Prix
,15.0,NOR,2.295,Qatar Grand Prix
,15.0,COL,22.643,Qatar Grand Prix
,15.0,HAM,20.087,Qatar Grand Prix
,15.0,BOR,20.774,Qatar Grand Prix
,15.0,SAI,9.68,Qatar Grand Prix
,15.0,HAD,15.294,Qatar Grand Prix
,15.0,RUS,15.967,Qatar Grand Prix
,15.0,PIA,0.0,Qatar Grand Prix
,15.0,BEA,17.162,Qatar Grand Prix
,16.0,VER,7.542,Qatar Grand Prix
,16.0,GAS,26.985,Qatar Grand Prix
,16.0,ANT,13.018,Qatar Grand Prix
,16.0,ALO,16.173,Qatar Grand Prix
,16.0,LEC,18.601,Qatar Grand Prix
,16.0,STR,23.855,Qatar Grand Prix
,16.0,TSU,20.645,Qatar Grand Prix
,16.0,ALB,21.514,Qatar Grand Prix
,16.0,LAW,20.056,Qatar Grand Prix
,16.0,OCO,25.954,Qatar Grand Prix
