Event,Lap,Driver,GapToLeader_Secs
Bahrain Grand Prix,30.0,SAI,18.199
Bahrain Grand Prix,30.0,LEC,28.763
Bahrain Grand Prix,30.0,RUS,27.589
Bahrain Grand Prix,30.0,NOR,31.042
Bahrain Grand Prix,30.0,HAM,37.296
Bahrain Grand Prix,30.0,PIA,34.682
Bahrain Grand Prix,30.0,ALO,48.78
Bahrain Grand Prix,30.0,STR,78.652
Bahrain Grand Prix,30.0,ZHO,77.575
Bahrain Grand Prix,30.0,MAG,64.037
Bahrain Grand Prix,30.0,RIC,66.289
Bahrain Grand Prix,30.0,TSU,58.674
Bahrain Grand Prix,30.0,ALB,64.76
Bahrain Grand Prix,30.0,HUL,83.412
Bahrain Grand Prix,30.0,OCO,75.418
Bahrain Grand Prix,30.0,GAS,75.838
Bahrain Grand Prix,30.0,BOT,77.512
Bahrain Grand Prix,30.0,SAR,176.448
Bahrain Grand Prix,31.0,VER,0.0
Bahrain Grand Prix,31.0,PER,16.341
Bahrain Grand Prix,31.0,SAI,19.057
Bahrain Grand Prix,31.0,LEC,30.115
Bahrain Grand Prix,31.0,RUS,31.315
Bahrain Grand Prix,31.0,NOR,32.446
Bahrain Grand Prix,31.0,HAM,38.592
Bahrain Grand Prix,31.0,PIA,36.573
Bahrain Grand Prix,31.0,ALO,50.058
Bahrain Grand Prix,31.0,STR,79.175
Bahrain Grand Prix,31.0,ZHO,78.193
Bahrain Grand Prix,31.0,MAG,66.358
Bahrain Grand Prix,31.0,RIC,68.764
Bahrain Grand Prix,31.0,TSU,60.463
Bahrain Grand Prix,31.0,ALB,67.216
Bahrain Grand Prix,31.0,HUL,84.311
Bahrain Grand Prix,31.0,OCO,99.061
Bahrain Grand Prix,31.0,GAS,80.591
Bahrain Grand Prix,31.0,BOT,152.107
Bahrain Grand Prix,31.0,SAR,177.482
Bahrain Grand Prix,32.0,VER,0.0
Bahrain Grand Prix,32.0,PER,16.731
Bahrain Grand Prix,32.0,SAI,19.933
Bahrain Grand Prix,32.0,LEC,31.17
Bahrain Grand Prix,32.0,RUS,52.696
Bahrain Grand Prix,32.0,NOR,33.731
Bahrain Grand Prix,32.0,HAM,40.031
Bahrain Grand Prix,32.0,PIA,37.85
Bahrain Grand Prix,32.0,ALO,51.228
Bahrain Grand Prix,32.0,STR,79.11
Bahrain Grand Prix,32.0,ZHO,78.355
Bahrain Grand Prix,32.0,MAG,71.037
Bahrain Grand Prix,32.0,RIC,70.903
Bahrain Grand Prix,32.0,TSU,62.424
Bahrain Grand Prix,32.0,ALB,69.513
Bahrain Grand Prix,32.0,HUL,85.36
Bahrain Grand Prix,32.0,OCO,100.062
Bahrain Grand Prix,32.0,GAS,104.475
Bahrain Grand Prix,32.0,BOT,152.984
Bahrain Grand Prix,32.0,SAR,178.159
Bahrain Grand Prix,33.0,VER,0.0
Bahrain Grand Prix,33.0,PER,17.432
Bahrain Grand Prix,33.0,SAI,20.626
Bahrain Grand Prix,33.0,LEC,32.048
Bahrain Grand Prix,33.0,RUS,52.671
Bahrain Grand Prix,33.0,NOR,37.494
Bahrain Grand Prix,33.0,HAM,43.864
Bahrain Grand Prix,33.0,PIA,39.075
Bahrain Grand Prix,33.0,ALO,52.567
Bahrain Grand Prix,33.0,STR,79.596
Bahrain Grand Prix,33.0,ZHO,80.463
Bahrain Grand Prix,33.0,MAG,91.829
Bahrain Grand Prix,33.0,RIC,73.19
Bahrain Grand Prix,33.0,TSU,64.059
Bahrain Grand Prix,33.0,ALB,71.996
Bahrain Grand Prix,33.0,HUL,86.281
Bahrain Grand Prix,33.0,OCO,100.903
Bahrain Grand Prix,33.0,GAS,104.724
Bahrain Grand Prix,33.0,BOT,153.323
Bahrain Grand Prix,33.0,SAR,179.729
Bahrain Grand Prix,34.0,VER,0.0
Bahrain Grand Prix,34.0,PER,17.677
Bahrain Grand Prix,34.0,SAI,21.044
Bahrain Grand Prix,34.0,LEC,35.529
Bahrain Grand Prix,34.0,RUS,51.779
Bahrain Grand Prix,34.0,NOR,58.259
Bahrain Grand Prix,34.0,HAM,62.705
Bahrain Grand Prix,34.0,PIA,42.153
Bahrain Grand Prix,34.0,ALO,54.035
Bahrain Grand Prix,34.0,STR,79.795
Bahrain Grand Prix,34.0,ZHO,80.848
Bahrain Grand Prix,34.0,MAG,91.266
Bahrain Grand Prix,34.0,RIC,75.303
Bahrain Grand Prix,34.0,TSU,68.761
Bahrain Grand Prix,34.0,ALB,73.613
Bahrain Grand Prix,34.0,HUL,86.84
Bahrain Grand Prix,34.0,OCO,100.996
Bahrain Grand Prix,34.0,GAS,105.213
Bahrain Grand Prix,34.0,BOT,155.199
Bahrain Grand Prix,34.0,SAR,180.071
Bahrain Grand Prix,35.0,VER,0.0
Bahrain Grand Prix,35.0,PER,18.435
Bahrain Grand Prix,35.0,SAI,24.3
Bahrain Grand Prix,35.0,LEC,55.677
Bahrain Grand Prix,35.0,RUS,51.533
Bahrain Grand Prix,35.0,NOR,56.717
Bahrain Grand Prix,35.0,HAM,62.176
Bahrain Grand Prix,35.0,PIA,65.838
Bahrain Grand Prix,35.0,ALO,55.29
Bahrain Grand Prix,35.0,STR,80.019
Bahrain Grand Prix,35.0,ZHO,81.376
Bahrain Grand Prix,35.0,MAG,90.946
Bahrain Grand Prix,35.0,RIC,79.88
Bahrain Grand Prix,35.0,TSU,90.16
Bahrain Grand Prix,35.0,ALB,75.362
Bahrain Grand Prix,35.0,HUL,87.781
Bahrain Grand Prix,35.0,OCO,101.332
Bahrain Grand Prix,35.0,GAS,105.508
Bahrain Grand Prix,35.0,BOT,155.759
Bahrain Grand Prix,35.0,SAR,180.912
Bahrain Grand Prix,36.0,VER,0.0
Bahrain Grand Prix,36.0,PER,21.595
Bahrain Grand Prix,36.0,SAI,43.715
Bahrain Grand Prix,36.0,LEC,53.562
Bahrain Grand Prix,36.0,RUS,50.762
Bahrain Grand Prix,36.0,NOR,56.202
Bahrain Grand Prix,36.0,HAM,61.25
Bahrain Grand Prix,36.0,PIA,64.786
Bahrain Grand Prix,36.0,ALO,57.428
Bahrain Grand Prix,36.0,STR,79.9
Bahrain Grand Prix,36.0,ZHO,82.102
Bahrain Grand Prix,36.0,MAG,90.592
Bahrain Grand Prix,36.0,RIC,100.67
Bahrain Grand Prix,36.0,TSU,91.661
Bahrain Grand Prix,36.0,ALB,79.49
Bahrain Grand Prix,36.0,HUL,88.371
Bahrain Grand Prix,36.0,OCO,102.356
Bahrain Grand Prix,36.0,GAS,105.753
Bahrain Grand Prix,36.0,BOT,156.346
Bahrain Grand Prix,36.0,SAR,181.169
Bahrain Grand Prix,37.0,VER,0.0
Bahrain Grand Prix,37.0,PER,38.169
Bahrain Grand Prix,37.0,SAI,39.783
Bahrain Grand Prix,37.0,LEC,49.225
Bahrain Grand Prix,37.0,RUS,47.009
Bahrain Grand Prix,37.0,NOR,52.035
Bahrain Grand Prix,37.0,HAM,57.613
Bahrain Grand Prix,37.0,PIA,60.326
Bahrain Grand Prix,37.0,ALO,54.993
Bahrain Grand Prix,37.0,STR,76.653
Bahrain Grand Prix,37.0,ZHO,79.673
Bahrain Grand Prix,37.0,MAG,87.099
Bahrain Grand Prix,37.0,RIC,96.599
Bahrain Grand Prix,37.0,TSU,88.26
Bahrain Grand Prix,37.0,ALB,97.888
Bahrain Grand Prix,37.0,HUL,85.86
Bahrain Grand Prix,37.0,OCO,99.702
Bahrain Grand Prix,37.0,GAS,103.148
Bahrain Grand Prix,37.0,BOT,155.12
Bahrain Grand Prix,37.0,SAR,178.72
Bahrain Grand Prix,38.0,VER,0.0
Bahrain Grand Prix,38.0,PER,16.528
Bahrain Grand Prix,38.0,SAI,18.438
Bahrain Grand Prix,38.0,LEC,27.563
Bahrain Grand Prix,38.0,RUS,26.043
Bahrain Grand Prix,38.0,NOR,30.739
Bahrain Grand Prix,38.0,HAM,36.134
Bahrain Grand Prix,38.0,PIA,39.179
Bahrain Grand Prix,38.0,ALO,35.845
Bahrain Grand Prix,38.0,STR,56.572
Bahrain Grand Prix,38.0,ZHO,60.085
Bahrain Grand Prix,38.0,MAG,66.696
Bahrain Grand Prix,38.0,RIC,75.614
Bahrain Grand Prix,38.0,TSU,68.861
Bahrain Grand Prix,38.0,ALB,77.572
Bahrain Grand Prix,38.0,HUL,69.498
Bahrain Grand Prix,38.0,OCO,80.071
Bahrain Grand Prix,38.0,GAS,83.505
Bahrain Grand Prix,38.0,BOT,136.449
Bahrain Grand Prix,38.0,SAR,159.007
Bahrain Grand Prix,39.0,VER,0.0
Bahrain Grand Prix,39.0,PER,18.527
Bahrain Grand Prix,39.0,SAI,20.539
Bahrain Grand Prix,39.0,LEC,30.042
Bahrain Grand Prix,39.0,RUS,28.639
Bahrain Grand Prix,39.0,NOR,33.011
Bahrain Grand Prix,39.0,HAM,38.248
Bahrain Grand Prix,39.0,PIA,41.554
Bahrain Grand Prix,39.0,ALO,41.183
Bahrain Grand Prix,39.0,STR,60.317
Bahrain Grand Prix,39.0,ZHO,64.114
Bahrain Grand Prix,39.0,MAG,69.964
Bahrain Grand Prix,39.0,RIC,78.481
Bahrain Grand Prix,39.0,TSU,72.378
Bahrain Grand Prix,39.0,ALB,80.82
Bahrain Grand Prix,39.0,HUL,74.366
Bahrain Grand Prix,39.0,OCO,84.015
Bahrain Grand Prix,39.0,GAS,87.434
Bahrain Grand Prix,39.0,BOT,141.03
Bahrain Grand Prix,39.0,SAR,163.415
Bahrain Grand Prix,40.0,VER,0.0
Bahrain Grand Prix,40.0,PER,16.302
Bahrain Grand Prix,40.0,SAI,18.689
Bahrain Grand Prix,40.0,LEC,28.312
Bahrain Grand Prix,40.0,RUS,27.115
Bahrain Grand Prix,40.0,NOR,31.698
Bahrain Grand Prix,40.0,HAM,36.7
Bahrain Grand Prix,40.0,PIA,39.97
Bahrain Grand Prix,40.0,ALO,42.655
Bahrain Grand Prix,40.0,STR,60.213
Bahrain Grand Prix,40.0,ZHO,64.208
Bahrain Grand Prix,40.0,MAG,69.446
Bahrain Grand Prix,40.0,RIC,77.47
Bahrain Grand Prix,40.0,TSU,72.052
Bahrain Grand Prix,40.0,ALB,79.954
Bahrain Grand Prix,40.0,HUL,74.865
Bahrain Grand Prix,40.0,OCO,84.034
Bahrain Grand Prix,40.0,GAS,87.587
Bahrain Grand Prix,40.0,BOT,141.834
Bahrain Grand Prix,40.0,SAR,166.643
Bahrain Grand Prix,41.0,VER,0.0
Bahrain Grand Prix,41.0,PER,15.412
Bahrain Grand Prix,41.0,SAI,18.44
Bahrain Grand Prix,41.0,LEC,28.05
Bahrain Grand Prix,41.0,RUS,26.918
Bahrain Grand Prix,41.0,NOR,31.477
Bahrain Grand Prix,41.0,HAM,36.35
Bahrain Grand Prix,41.0,PIA,39.789
Bahrain Grand Prix,41.0,ALO,47.626
Bahrain Grand Prix,41.0,STR,61.245
Bahrain Grand Prix,41.0,ZHO,65.613
Bahrain Grand Prix,41.0,MAG,70.496
Bahrain Grand Prix,41.0,RIC,77.824
Bahrain Grand Prix,41.0,TSU,72.941
Bahrain Grand Prix,41.0,ALB,80.549
Bahrain Grand Prix,41.0,HUL,79.144
Bahrain Grand Prix,41.0,OCO,85.365
Bahrain Grand Prix,41.0,GAS,88.868
Bahrain Grand Prix,41.0,BOT,142.981
Bahrain Grand Prix,41.0,SAR,191.635
Bahrain Grand Prix,42.0,VER,0.0
Bahrain Grand Prix,42.0,PER,15.27
Bahrain Grand Prix,42.0,SAI,18.634
Bahrain Grand Prix,42.0,LEC,28.365
Bahrain Grand Prix,42.0,RUS,27.387
Bahrain Grand Prix,42.0,NOR,31.975
Bahrain Grand Prix,42.0,HAM,36.679
Bahrain Grand Prix,42.0,PIA,40.463
Bahrain Grand Prix,42.0,ALO,69.858
Bahrain Grand Prix,42.0,STR,62.921
Bahrain Grand Prix,42.0,ZHO,67.598
Bahrain Grand Prix,42.0,MAG,72.139
Bahrain Grand Prix,42.0,RIC,78.495
Bahrain Grand Prix,42.0,TSU,74.255
Bahrain Grand Prix,42.0,ALB,81.681
Bahrain Grand Prix,42.0,HUL,100.585
Bahrain Grand Prix,42.0,OCO,87.29
Bahrain Grand Prix,42.0,GAS,90.832
Bahrain Grand Prix,42.0,BOT,144.688
Bahrain Grand Prix,42.0,SAR,191.703
Bahrain Grand Prix,43.0,VER,0.0
Bahrain Grand Prix,43.0,PER,15.916
Bahrain Grand Prix,43.0,SAI,19.278
Bahrain Grand Prix,43.0,LEC,29.406
Bahrain Grand Prix,43.0,RUS,28.429
Bahrain Grand Prix,43.0,NOR,33.119
Bahrain Grand Prix,43.0,HAM,37.463
Bahrain Grand Prix,43.0,PIA,41.57
Bahrain Grand Prix,43.0,ALO,70.814
Bahrain Grand Prix,43.0,STR,65.074
Bahrain Grand Prix,43.0,ZHO,70.218
Bahrain Grand Prix,43.0,MAG,74.22
Bahrain Grand Prix,43.0,RIC,79.904
Bahrain Grand Prix,43.0,TSU,76.06
Bahrain Grand Prix,43.0,ALB,83.296
Bahrain Grand Prix,43.0,HUL,102.194
Bahrain Grand Prix,43.0,OCO,89.818
Bahrain Grand Prix,43.0,GAS,95.972
Bahrain Grand Prix,43.0,BOT,147.106
Bahrain Grand Prix,43.0,SAR,192.553
Bahrain Grand Prix,44.0,VER,0.0
Bahrain Grand Prix,44.0,PER,16.184
Bahrain Grand Prix,44.0,SAI,19.254
Bahrain Grand Prix,44.0,LEC,29.926
Bahrain Grand Prix,44.0,RUS,29.06
Bahrain Grand Prix,44.0,NOR,33.934
Bahrain Grand Prix,44.0,HAM,38.101
Bahrain Grand Prix,44.0,PIA,42.277
Bahrain Grand Prix,44.0,ALO,71.264
Bahrain Grand Prix,44.0,STR,67.107
Bahrain Grand Prix,44.0,ZHO,73.104
Bahrain Grand Prix,44.0,MAG,75.938
Bahrain Grand Prix,44.0,RIC,80.863
Bahrain Grand Prix,44.0,TSU,77.673
Bahrain Grand Prix,44.0,ALB,84.548
Bahrain Grand Prix,44.0,HUL,103.253
Bahrain Grand Prix,44.0,OCO,91.936
Bahrain Grand Prix,44.0,GAS,117.922
Bahrain Grand Prix,44.0,BOT,149.205
Bahrain Grand Prix,44.0,SAR,193.152
Bahrain Grand Prix,45.0,VER,0.0
Bahrain Grand Prix,45.0,PER,16.527
Bahrain Grand Prix,45.0,SAI,19.795
Bahrain Grand Prix,45.0,LEC,30.897
Bahrain Grand Prix,45.0,RUS,30.087
Bahrain Grand Prix,45.0,NOR,35.023
Bahrain Grand Prix,45.0,HAM,39.036
Bahrain Grand Prix,45.0,PIA,43.334
Bahrain Grand Prix,45.0,ALO,71.887
Bahrain Grand Prix,45.0,STR,69.101
Bahrain Grand Prix,45.0,ZHO,75.535
Bahrain Grand Prix,45.0,MAG,78.038
Bahrain Grand Prix,45.0,RIC,82.184
Bahrain Grand Prix,45.0,TSU,79.388
Bahrain Grand Prix,45.0,ALB,86.057
Bahrain Grand Prix,45.0,HUL,104.123
Bahrain Grand Prix,45.0,OCO,95.736
Bahrain Grand Prix,45.0,GAS,118.478
Bahrain Grand Prix,45.0,BOT,151.619
Bahrain Grand Prix,45.0,SAR,194.236
Bahrain Grand Prix,46.0,VER,0.0
Bahrain Grand Prix,46.0,PER,17.178
Bahrain Grand Prix,46.0,SAI,20.455
Bahrain Grand Prix,46.0,LEC,31.762
Bahrain Grand Prix,46.0,RUS,32.551
Bahrain Grand Prix,46.0,NOR,36.201
Bahrain Grand Prix,46.0,HAM,40.128
Bahrain Grand Prix,46.0,PIA,44.437
Bahrain Grand Prix,46.0,ALO,72.82
Bahrain Grand Prix,46.0,STR,71.287
Bahrain Grand Prix,46.0,ZHO,78.083
Bahrain Grand Prix,46.0,MAG,80.291
Bahrain Grand Prix,46.0,RIC,83.498
Bahrain Grand Prix,46.0,TSU,81.382
Bahrain Grand Prix,46.0,ALB,87.872
Bahrain Grand Prix,46.0,HUL,104.764
Bahrain Grand Prix,46.0,OCO,98.518
Bahrain Grand Prix,46.0,GAS,119.578
Bahrain Grand Prix,46.0,BOT,153.723
Bahrain Grand Prix,46.0,SAR,195.982
Bahrain Grand Prix,47.0,VER,0.0
Bahrain Grand Prix,47.0,PER,17.669
Bahrain Grand Prix,47.0,SAI,21.117
Bahrain Grand Prix,47.0,LEC,32.58
Bahrain Grand Prix,47.0,RUS,34.117
Bahrain Grand Prix,47.0,NOR,37.447
Bahrain Grand Prix,47.0,HAM,41.115
Bahrain Grand Prix,47.0,PIA,45.574
Bahrain Grand Prix,47.0,ALO,73.806
Bahrain Grand Prix,47.0,STR,73.346
Bahrain Grand Prix,47.0,ZHO,80.405
Bahrain Grand Prix,47.0,MAG,82.506
Bahrain Grand Prix,47.0,RIC,85.09
Bahrain Grand Prix,47.0,TSU,83.539
Bahrain Grand Prix,47.0,ALB,89.659
Bahrain Grand Prix,47.0,HUL,105.751
Bahrain Grand Prix,47.0,OCO,100.935
Bahrain Grand Prix,47.0,GAS,120.68
Bahrain Grand Prix,47.0,BOT,156.088
Bahrain Grand Prix,47.0,SAR,198.472
Bahrain Grand Prix,48.0,VER,0.0
Bahrain Grand Prix,48.0,PER,18.204
Bahrain Grand Prix,48.0,SAI,21.748
Bahrain Grand Prix,48.0,LEC,33.538
Bahrain Grand Prix,48.0,RUS,35.826
Bahrain Grand Prix,48.0,NOR,38.814
Bahrain Grand Prix,48.0,HAM,42.93
Bahrain Grand Prix,48.0,PIA,46.926
Bahrain Grand Prix,48.0,ALO,73.655
Bahrain Grand Prix,48.0,STR,76.321
Bahrain Grand Prix,48.0,ZHO,82.709
Bahrain Grand Prix,48.0,MAG,84.835
Bahrain Grand Prix,48.0,RIC,86.976
Bahrain Grand Prix,48.0,TSU,85.743
Bahrain Grand Prix,48.0,ALB,91.444
Bahrain Grand Prix,48.0,HUL,106.547
Bahrain Grand Prix,48.0,OCO,103.702
Bahrain Grand Prix,48.0,GAS,121.741
Bahrain Grand Prix,48.0,BOT,158.503
Bahrain Grand Prix,48.0,SAR,199.81
Bahrain Grand Prix,49.0,VER,0.0
Bahrain Grand Prix,49.0,PER,18.767
Bahrain Grand Prix,49.0,SAI,22.785
Bahrain Grand Prix,49.0,LEC,34.437
Bahrain Grand Prix,49.0,RUS,37.377
Bahrain Grand Prix,49.0,NOR,40.085
Bahrain Grand Prix,49.0,HAM,44.441
Bahrain Grand Prix,49.0,PIA,48.176
Bahrain Grand Prix,49.0,ALO,73.823
Bahrain Grand Prix,49.0,STR,78.789
Bahrain Grand Prix,49.0,ZHO,85.026
Bahrain Grand Prix,49.0,MAG,87.274
Bahrain Grand Prix,49.0,RIC,89.015
Bahrain Grand Prix,49.0,TSU,88.035
Bahrain Grand Prix,49.0,ALB,94.143
Bahrain Grand Prix,49.0,HUL,107.638
Bahrain Grand Prix,49.0,OCO,107.025
Bahrain Grand Prix,49.0,GAS,122.849
Bahrain Grand Prix,49.0,BOT,161.01
Bahrain Grand Prix,49.0,SAR,200.997
Bahrain Grand Prix,50.0,VER,0.0
Bahrain Grand Prix,50.0,PER,19.066
Bahrain Grand Prix,50.0,SAI,23.144
Bahrain Grand Prix,50.0,LEC,35.037
Bahrain Grand Prix,50.0,RUS,38.775
Bahrain Grand Prix,50.0,NOR,40.959
Bahrain Grand Prix,50.0,HAM,45.27
Bahrain Grand Prix,50.0,PIA,49.377
Bahrain Grand Prix,50.0,ALO,73.717
Bahrain Grand Prix,50.0,STR,80.547
Bahrain Grand Prix,50.0,ZHO,87.035
Bahrain Grand Prix,50.0,MAG,89.526
Bahrain Grand Prix,50.0,RIC,90.841
Bahrain Grand Prix,50.0,TSU,90.079
Bahrain Grand Prix,50.0,ALB,96.976
Bahrain Grand Prix,50.0,HUL,108.022
Bahrain Grand Prix,50.0,OCO,110.026
Bahrain Grand Prix,50.0,GAS,123.294
Bahrain Grand Prix,50.0,BOT,163.137
Bahrain Grand Prix,50.0,SAR,201.874
Bahrain Grand Prix,51.0,VER,0.0
Bahrain Grand Prix,51.0,PER,19.666
Bahrain Grand Prix,51.0,SAI,24.086
Bahrain Grand Prix,51.0,LEC,36.115
Bahrain Grand Prix,51.0,RUS,40.287
Bahrain Grand Prix,51.0,NOR,42.657
Bahrain Grand Prix,51.0,HAM,46.462
Bahrain Grand Prix,51.0,PIA,50.837
Bahrain Grand Prix,51.0,ALO,74.293
Bahrain Grand Prix,51.0,STR,82.97
Bahrain Grand Prix,51.0,ZHO,89.737
Bahrain Grand Prix,51.0,MAG,92.115
Bahrain Grand Prix,51.0,RIC,93.604
Bahrain Grand Prix,51.0,TSU,92.806
Bahrain Grand Prix,51.0,ALB,100.129
Bahrain Grand Prix,51.0,HUL,109.211
Bahrain Grand Prix,51.0,OCO,112.777
Bahrain Grand Prix,51.0,GAS,124.288
Bahrain Grand Prix,51.0,BOT,165.616
Bahrain Grand Prix,51.0,SAR,203.506
Bahrain Grand Prix,52.0,VER,0.0
Bahrain Grand Prix,52.0,PER,19.943
Bahrain Grand Prix,52.0,SAI,24.263
Bahrain Grand Prix,52.0,LEC,36.603
Bahrain Grand Prix,52.0,RUS,41.567
Bahrain Grand Prix,52.0,NOR,43.673
Bahrain Grand Prix,52.0,HAM,47.035
Bahrain Grand Prix,52.0,PIA,51.955
Bahrain Grand Prix,52.0,ALO,74.249
Bahrain Grand Prix,52.0,STR,84.998
Bahrain Grand Prix,52.0,ZHO,92.225
Bahrain Grand Prix,52.0,MAG,94.139
Bahrain Grand Prix,52.0,RIC,96.227
Bahrain Grand Prix,52.0,TSU,96.942
Bahrain Grand Prix,52.0,ALB,101.441
Bahrain Grand Prix,52.0,HUL,110.226
Bahrain Grand Prix,52.0,OCO,116.502
Bahrain Grand Prix,52.0,GAS,124.893
Bahrain Grand Prix,52.0,BOT,167.659
Bahrain Grand Prix,52.0,SAR,204.587
Bahrain Grand Prix,53.0,VER,0.0
Bahrain Grand Prix,53.0,PER,20.185
Bahrain Grand Prix,53.0,SAI,23.874
Bahrain Grand Prix,53.0,LEC,36.483
Bahrain Grand Prix,53.0,RUS,41.946
Bahrain Grand Prix,53.0,NOR,43.855
Bahrain Grand Prix,53.0,HAM,46.985
Bahrain Grand Prix,53.0,PIA,52.094
Bahrain Grand Prix,53.0,ALO,73.898
Bahrain Grand Prix,53.0,STR,86.038
Bahrain Grand Prix,53.0,ZHO,93.766
Bahrain Grand Prix,53.0,MAG,96.497
Bahrain Grand Prix,53.0,RIC,97.372
Bahrain Grand Prix,53.0,TSU,98.18
Bahrain Grand Prix,53.0,ALB,102.149
Bahrain Grand Prix,53.0,HUL,110.62
Bahrain Grand Prix,53.0,OCO,118.047
Bahrain Grand Prix,53.0,GAS,124.682
Bahrain Grand Prix,53.0,BOT,171.094
Bahrain Grand Prix,53.0,SAR,205.075
Bahrain Grand Prix,54.0,VER,0.0
Bahrain Grand Prix,54.0,PER,20.31
Bahrain Grand Prix,54.0,SAI,23.849
Bahrain Grand Prix,54.0,LEC,36.414
Bahrain Grand Prix,54.0,RUS,42.625
Bahrain Grand Prix,54.0,NOR,44.455
Bahrain Grand Prix,54.0,HAM,47.625
Bahrain Grand Prix,54.0,PIA,52.867
Bahrain Grand Prix,54.0,ALO,74.309
Bahrain Grand Prix,54.0,STR,87.397
Bahrain Grand Prix,54.0,ZHO,96.821
Bahrain Grand Prix,54.0,MAG,98.053
Bahrain Grand Prix,54.0,RIC,98.699
Bahrain Grand Prix,54.0,TSU,99.518
Bahrain Grand Prix,54.0,ALB,103.149
Bahrain Grand Prix,54.0,HUL,111.072
Bahrain Grand Prix,54.0,OCO,121.42
Bahrain Grand Prix,54.0,GAS,125.201
Bahrain Grand Prix,54.0,BOT,172.855
Bahrain Grand Prix,54.0,SAR,209.355
Bahrain Grand Prix,55.0,VER,0.0
Bahrain Grand Prix,55.0,PER,20.737
Bahrain Grand Prix,55.0,SAI,24.072
Bahrain Grand Prix,55.0,LEC,37.015
Bahrain Grand Prix,55.0,RUS,43.592
Bahrain Grand Prix,55.0,NOR,45.494
Bahrain Grand Prix,55.0,HAM,48.074
Bahrain Grand Prix,55.0,PIA,53.656
Bahrain Grand Prix,55.0,ALO,74.191
Bahrain Grand Prix,55.0,STR,88.893
Bahrain Grand Prix,55.0,ZHO,99.02
Bahrain Grand Prix,55.0,MAG,100.326
Bahrain Grand Prix,55.0,RIC,100.89
Bahrain Grand Prix,55.0,TSU,101.603
Bahrain Grand Prix,55.0,ALB,104.558
Bahrain Grand Prix,55.0,HUL,111.624
Bahrain Grand Prix,55.0,OCO,123.629
Bahrain Grand Prix,55.0,GAS,125.925
Bahrain Grand Prix,55.0,BOT,174.876
Bahrain Grand Prix,55.0,SAR,210.38
Bahrain Grand Prix,56.0,VER,0.0
Bahrain Grand Prix,56.0,PER,21.634
Bahrain Grand Prix,56.0,SAI,24.706
Bahrain Grand Prix,56.0,LEC,38.268
Bahrain Grand Prix,56.0,RUS,45.271
Bahrain Grand Prix,56.0,NOR,46.799
Bahrain Grand Prix,56.0,HAM,49.109
Bahrain Grand Prix,56.0,PIA,55.085
Bahrain Grand Prix,56.0,ALO,74.534
Bahrain Grand Prix,56.0,STR,90.804
Bahrain Grand Prix,56.0,ZHO,101.682
Bahrain Grand Prix,56.0,MAG,103.239
Bahrain Grand Prix,56.0,RIC,103.881
Bahrain Grand Prix,56.0,TSU,104.405
Bahrain Grand Prix,56.0,ALB,106.809
Bahrain Grand Prix,56.0,HUL,112.555
Bahrain Grand Prix,56.0,OCO,126.373
Bahrain Grand Prix,56.0,GAS,127.34
Bahrain Grand Prix,56.0,BOT,178.161
Bahrain Grand Prix,57.0,VER,0.0
Bahrain Grand Prix,57.0,PER,22.457
Bahrain Grand Prix,57.0,SAI,25.11
Bahrain Grand Prix,57.0,LEC,39.669
Bahrain Grand Prix,57.0,RUS,46.788
Bahrain Grand Prix,57.0,NOR,48.458
Bahrain Grand Prix,57.0,HAM,50.324
Bahrain Grand Prix,57.0,PIA,56.082
Bahrain Grand Prix,57.0,ALO,74.887
Bahrain Grand Prix,57.0,STR,93.216
Saudi Arabian Grand Prix,1.0,VER,0.0
Saudi Arabian Grand Prix,1.0,GAS,26.122
Saudi Arabian Grand Prix,1.0,PER,1.717
Saudi Arabian Grand Prix,1.0,ALO,3.002
Saudi Arabian Grand Prix,1.0,LEC,1.176
Saudi Arabian Grand Prix,1.0,STR,6.924
Saudi Arabian Grand Prix,1.0,SAR,9.955
Saudi Arabian Grand Prix,1.0,MAG,7.654
Saudi Arabian Grand Prix,1.0,TSU,7.026
Saudi Arabian Grand Prix,1.0,ALB,8.121
Saudi Arabian Grand Prix,1.0,ZHO,10.316
Saudi Arabian Grand Prix,1.0,HUL,8.243
Saudi Arabian Grand Prix,1.0,RIC,8.824
Saudi Arabian Grand Prix,1.0,OCO,8.883
Saudi Arabian Grand Prix,1.0,BEA,7.116
Saudi Arabian Grand Prix,1.0,NOR,4.421
Saudi Arabian Grand Prix,1.0,HAM,5.395
Saudi Arabian Grand Prix,1.0,RUS,4.954
Saudi Arabian Grand Prix,1.0,BOT,9.352
Saudi Arabian Grand Prix,1.0,PIA,3.2
Saudi Arabian Grand Prix,2.0,VER,0.0
Saudi Arabian Grand Prix,2.0,PER,2.027
Saudi Arabian Grand Prix,2.0,ALO,4.521
Saudi Arabian Grand Prix,2.0,LEC,1.15
Saudi Arabian Grand Prix,2.0,STR,8.813
Saudi Arabian Grand Prix,2.0,SAR,14.168
Saudi Arabian Grand Prix,2.0,MAG,10.971
Saudi Arabian Grand Prix,2.0,TSU,9.693999999999999
Saudi Arabian Grand Prix,2.0,ALB,11.469
Saudi Arabian Grand Prix,2.0,ZHO,14.65
Saudi Arabian Grand Prix,2.0,HUL,11.874
Saudi Arabian Grand Prix,2.0,RIC,12.654
Saudi Arabian Grand Prix,2.0,OCO,13.16
